Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA48,OUT018,3167.4824
FDZ36,OUT027,5017.5835
FDK27,OUT045,1810.2483
FDW23,OUT018,458.988
FDM14,OUT018,1473.3418
FDM14,OUT013,1799.7249
FDW60,OUT018,2587.2104
FDE21,OUT013,1961.0033
NCM42,OUT035,1867.7695
FDY59,OUT010,238.0025
DRI49,OUT049,1366.2019
FDT28,OUT019,403.93137
FDQ22,OUT018,457.74844
FDR60,OUT049,1270.9314
FDC50,OUT019,206.79002
FDV24,OUT013,2476.415
DRF48,OUT010,446.67087
FDQ47,OUT046,568.31024
DRN36,OUT049,1638.4963
NCY06,OUT035,2143.968
FDE52,OUT035,1576.04
NCB54,OUT045,1908.2554
NCF31,OUT035,2543.481
FDJ08,OUT027,5062.5996
NCC07,OUT017,1745.9025
NCD19,OUT027,1570.7848
FDL46,OUT049,1985.4658
FDM20,OUT045,3857.8137
NCI06,OUT010,401.2741
DRM11,OUT035,4248.0117
NCH07,OUT018,2155.4556
FDS23,OUT013,2103.48
FDO49,OUT018,625.10736
FDS35,OUT049,1109.4587
DRK39,OUT045,1183.9258
DRI39,OUT049,911.73346
FDV04,OUT017,2593.5696
NCN14,OUT035,2994.5923
FDH08,OUT013,3806.2559
FDS20,OUT046,2900.4067
FDV40,OUT049,1248.1161
FDZ48,OUT010,282.1953
FDS24,OUT027,2326.0774
FDK44,OUT049,2898.8428
FDS48,OUT045,2287.9785
FDK26,OUT010,442.13348
FDD23,OUT045,2992.1938
NCH54,OUT017,2624.831
NCP14,OUT010,250.09087
FDM60,OUT010,24.041939
FDV24,OUT017,2497.3696
FDH08,OUT018,3384.674
FDS12,OUT027,3410.9663
FDR39,OUT027,4723.6313
FDP12,OUT027,1196.4868
DRF60,OUT027,5779.075
FDC09,OUT035,1854.3273
FDF50,OUT018,2865.022
FDG28,OUT035,4046.1768
NCE19,OUT017,958.1423
NCM53,OUT010,274.62317
NCN18,OUT049,1834.8754
FDF32,OUT035,3331.4888
FDF11,OUT013,3992.618
DRI59,OUT049,3690.935
NCG54,OUT035,2797.1262
FDM44,OUT046,1603.0667
FDT57,OUT018,3441.3472
FDV24,OUT046,2345.941
FDI50,OUT019,557.57416
FDS09,OUT035,925.8393
NCC31,OUT027,4176.8
FDQ07,OUT019,544.69324
FDC22,OUT017,3164.2441
FDZ56,OUT046,2677.669
FDZ40,OUT019,24.041939
FDS46,OUT027,3175.5044
DRD24,OUT045,2105.263
FDV45,OUT017,3089.8647
FDL26,OUT045,2379.94
FDA56,OUT018,1694.1155
FDN27,OUT046,1795.0176
FDM20,OUT049,4073.1458
FDO16,OUT017,1401.8225
FDL03,OUT035,3280.7974
FDE58,OUT046,1780.5741
FDI02,OUT027,3046.7476
NCC55,OUT019,24.041939
FDR03,OUT018,2999.8428
FDB14,OUT017,1606.3157
FDR45,OUT013,3906.2659
NCN07,OUT017,2134.2861
FDM51,OUT019,271.8827
FDT52,OUT027,5955.939
FDL26,OUT046,2412.0513
NCZ42,OUT046,3742.09
DRI47,OUT019,392.36343
FDW40,OUT013,2300.2302
FDN34,OUT046,2669.3396
FDS01,OUT035,3024.742
NCG55,OUT045,1702.5096
FDC11,OUT035,1521.2759
FDX35,OUT018,3336.1704
NCB06,OUT046,2469.1235
FDR09,OUT019,652.16943
FDC53,OUT017,1623.4274
FDY45,OUT013,4122.7007
FDA22,OUT010,384.66006
FDE02,OUT035,1662.8328
FDW21,OUT045,1556.101
FDV34,OUT046,1235.8551
FDS59,OUT049,1898.8247
NCW17,OUT017,2123.0203
NCK54,OUT046,1786.3873
FDG17,OUT019,610.7334
FDG35,OUT017,2942.829
FDD08,OUT010,24.041939
NCO07,OUT017,3459.2075
FDJ10,OUT010,328.6227
FDW36,OUT017,1749.0131
FDW21,OUT010,248.51982
FDY19,OUT017,1994.6611
DRE03,OUT013,667.2801
NCC55,OUT049,567.77893
FDH52,OUT010,47.772507
FDO09,OUT017,4319.1104
FDU43,OUT045,3769.8936
FDX09,OUT010,397.3652
FDH40,OUT019,139.56674
FDW58,OUT017,1742.5189
FDC47,OUT017,3674.2053
NCR41,OUT035,1632.4622
DRG49,OUT035,4017.8193
FDC52,OUT027,4092.5806
FDY13,OUT046,1241.9048
FDY35,OUT013,672.07025
FDI35,OUT017,3036.7366
NCU18,OUT049,2336.2466
FDY33,OUT018,2217.0095
FDC15,OUT027,4082.0947
FDU01,OUT049,3170.2297
NCU42,OUT046,2633.005
NCV29,OUT018,2515.6338
NCY30,OUT017,2971.4407
FDQ46,OUT049,1883.5343
FDG58,OUT027,4144.8906
FDK33,OUT017,3485.8853
NCD07,OUT045,1701.5254
NCX29,OUT027,3871.9907
NCT42,OUT013,2419.0486
DRN59,OUT035,775.8665
FDI44,OUT035,1399.844
FDA45,OUT049,2892.6082
FDP31,OUT045,1043.8468
FDY01,OUT046,1808.3472
FDT09,OUT018,1837.5403
DRH03,OUT027,2531.896
FDA36,OUT018,2685.8342
NCF31,OUT017,2512.2632
FDG14,OUT049,2615.4966
FDG28,OUT027,5965.6455
FDU14,OUT049,4065.2231
FDY47,OUT019,366.0369
FDI56,OUT049,1586.4019
DRD01,OUT013,827.0593
FDM22,OUT046,851.62067
FDH33,OUT013,609.2846
DRZ24,OUT013,1946.1588
NCQ38,OUT046,1607.5302
FDO16,OUT027,2362.0022
FDU07,OUT027,4049.4036
NCB07,OUT013,3110.3486
FDU48,OUT045,1976.8328
NCM43,OUT045,2502.7136
FDR31,OUT010,334.2592
DRK49,OUT018,497.37027
NCI30,OUT010,641.33826
DRD60,OUT017,2953.2603
NCG19,OUT046,3613.4263
FDH12,OUT035,1800.8605
FDM32,OUT035,1623.6736
FDM27,OUT035,2612.755
NCU53,OUT027,4479.3667
NCQ18,OUT046,1498.8618
FDS10,OUT013,2899.4185
FDB33,OUT027,4208.0405
FDI12,OUT013,1350.8718
NCW42,OUT013,3550.145
NCC06,OUT018,1692.2029
FDW02,OUT017,2120.788
NCD43,OUT017,1741.67
FDM57,OUT018,1023.5252
FDA58,OUT017,3845.0576
FDK56,OUT046,2904.1606
FDP52,OUT045,3565.9385
FDW20,OUT018,1680.0328
FDS52,OUT049,1708.0858
NCT29,OUT018,1573.8784
NCL54,OUT013,2835.333
FDC05,OUT045,3040.0972
FDF34,OUT035,3329.1323
FDP03,OUT027,3461.744
FDD32,OUT010,179.38995
FDZ10,OUT045,1896.3905
FDZ40,OUT035,945.9924
FDD51,OUT018,501.3065
NCY30,OUT019,462.9664
FDP58,OUT017,3526.7646
FDV49,OUT017,4354.8125
FDY24,OUT019,24.041939
NCO55,OUT017,1758.748
FDR13,OUT017,2039.6722
FDS51,OUT017,1087.4475
FDP26,OUT045,1485.689
NCB54,OUT027,3503.5132
FDF32,OUT017,3255.4792
FDN31,OUT018,2721.6787
DRM48,OUT017,590.5364
FDN20,OUT049,2844.9658
DRL01,OUT046,3658.2705
FDV56,OUT049,1914.8561
DRH13,OUT027,2981.7783
FDA03,OUT017,2405.9502
FDF47,OUT027,5612.5986
FDX32,OUT046,2332.3096
FDX57,OUT049,1681.7949
NCA30,OUT045,2851.2183
FDO49,OUT013,722.4954
FDL04,OUT019,257.52246
DRM48,OUT035,603.96014
FDR16,OUT013,3453.709
NCC19,OUT018,2713.999
NCE42,OUT045,3610.3118
FDY24,OUT017,989.94293
FDH19,OUT049,2894.73
FDJ46,OUT013,2820.4
FDN45,OUT010,560.2155
FDY08,OUT035,2406.6418
FDZ37,OUT035,1610.6382
NCT30,OUT045,703.589
DRY23,OUT018,524.4533
NCZ30,OUT018,1606.6489
FDC44,OUT018,1463.5997
FDB45,OUT035,1829.6543
FDY04,OUT013,2669.0498
FDM27,OUT046,2463.4478
FDZ43,OUT017,4021.6577
FDT39,OUT019,404.22726
NCC06,OUT019,356.4985
FDL15,OUT027,4060.5825
FDL57,OUT017,4223.8203
FDU08,OUT046,1567.989
FDK40,OUT017,4293.5186
FDQ12,OUT010,588.6826
FDS48,OUT017,2505.2139
FDP09,OUT045,3248.709
FDW21,OUT049,1761.8367
FDY25,OUT035,3061.362
DRE13,OUT017,1446.9658
FDV43,OUT019,24.041939
FDD22,OUT045,1639.2319
FDM46,OUT019,200.76001
NCO30,OUT010,420.64716
FDM25,OUT046,2754.4663
NCN41,OUT049,2060.5664
FDU24,OUT045,1394.2461
FDZ50,OUT046,2864.3535
FDP45,OUT013,4110.67
NCM54,OUT045,1854.1414
FDW10,OUT019,465.0331
FDP20,OUT017,2150.338
FDK32,OUT046,2422.8154
FDN52,OUT049,1502.3131
FDM58,OUT045,1668.1962
FDZ46,OUT027,3041.0317
NCA18,OUT018,1515.2646
FDD35,OUT046,1938.6011
NCK31,OUT035,862.14844
FDI40,OUT027,2731.2144
FDT50,OUT019,234.69923
NCT06,OUT046,2533.3267
FDT31,OUT035,3166.0386
FDT45,OUT049,816.90796
FDT13,OUT045,2907.8452
FDO50,OUT045,1363.7983
NCU18,OUT010,327.22543
NCR54,OUT049,3178.1938
NCO18,OUT018,2498.171
FDU09,OUT045,910.7937
FDT13,OUT018,2706.3203
FDE09,OUT046,1781.1006
NCK53,OUT019,249.97675
FDG45,OUT049,3535.6924
DRH15,OUT035,761.11066
FDO21,OUT019,552.43854
FDD14,OUT027,4806.7183
FDC09,OUT046,1662.2356
FDH45,OUT027,1303.8245
FDV32,OUT046,1082.7715
FDG12,OUT035,2108.12
FDS32,OUT013,2374.082
NCL55,OUT018,3658.125
DRE01,OUT035,3956.01
DRE15,OUT049,1300.1364
NCL42,OUT045,3787.527
FDP31,OUT013,918.6048
FDN33,OUT018,1184.7537
FDZ59,OUT046,2607.9756
FDE45,OUT010,406.748
FDJ07,OUT013,1973.4117
FDQ45,OUT018,2674.6555
FDM33,OUT027,5493.7266
FDO15,OUT010,136.37563
FDM46,OUT013,1480.9534
FDR03,OUT045,3206.1548
FDY49,OUT018,2413.0298
FDQ60,OUT045,1814.7673
FDW10,OUT049,2891.519
FDO51,OUT049,720.00885
FDJ40,OUT018,1419.6348
FDS20,OUT018,2623.6006
FDU45,OUT013,1872.4844
FDV02,OUT035,2781.9033
FDN09,OUT046,3798.1902
NCM55,OUT027,4926.7334
FDN23,OUT018,2027.9241
FDY31,OUT010,333.3776
FDW03,OUT010,263.37894
FDD14,OUT046,2835.3445
FDV23,OUT017,2072.422
DRI03,OUT045,2665.9429
FDN13,OUT035,1661.6963
FDF45,OUT027,1720.0773
FDU46,OUT035,1580.2943
FDB57,OUT049,3744.6309
FDV12,OUT049,1740.4028
FDQ58,OUT013,2483.2478
NCA18,OUT017,1910.0381
FDH52,OUT049,1013.5047
FDM24,OUT018,2119.161
NCP43,OUT027,4773.1997
NCO18,OUT019,448.043
FDM32,OUT017,1571.7458
NCL07,OUT017,622.42365
FDK03,OUT013,4098.098
FDP59,OUT017,1743.2416
FDQ24,OUT049,4105.4873
FDQ16,OUT018,1377.0342
FDU44,OUT013,2701.5112
FDH28,OUT010,24.041939
FDV28,OUT019,24.041939
FDM22,OUT045,851.8286
FDR56,OUT046,3123.9517
FDV39,OUT049,3262.2644
FDU37,OUT019,135.15721
FDQ11,OUT010,723.1039
FDX02,OUT045,3399.9348
NCS42,OUT018,1120.9792
FDY57,OUT027,2519.1704
FDB21,OUT049,3986.1423
FDE28,OUT017,3745.2085
FDQ55,OUT017,1987.8113
FDA48,OUT049,3648.3652
FDZ19,OUT045,2695.6318
NCC43,OUT045,3876.559
NCV18,OUT046,1293.5236
NCA42,OUT018,2202.0125
FDY45,OUT046,4019.4531
NCC30,OUT045,2707.1196
FDM57,OUT013,1351.2501
FDL09,OUT010,395.09332
FDB09,OUT027,3370.2166
FDT44,OUT035,2034.1848
NCT06,OUT027,4332.9595
FDX26,OUT049,2976.5393
FDK32,OUT013,2575.6504
DRA12,OUT046,2198.7004
FDO46,OUT010,437.02768
FDE52,OUT013,1364.7251
NCH42,OUT045,3544.2163
FDV08,OUT035,765.68524
FDB47,OUT018,3025.425
FDC28,OUT010,264.39127
FDD22,OUT046,1727.3085
FDS07,OUT027,3150.4614
DRI13,OUT045,3326.4336
FDG32,OUT018,3206.075
FDU14,OUT017,4038.3457
FDD28,OUT019,24.041939
NCP41,OUT017,1833.8923
FDS08,OUT049,2956.144
FDX47,OUT045,2457.5461
FDC53,OUT019,248.6186
FDQ19,OUT035,4087.6843
FDL14,OUT045,2447.234
FDM33,OUT019,548.9248
FDA51,OUT045,1657.9481
FDZ27,OUT018,570.53674
FDT04,OUT046,589.9759
DRC13,OUT049,2143.2966
FDR16,OUT027,5459.131
FDQ03,OUT027,5812.9595
FDE38,OUT035,2855.451
DRH23,OUT027,1574.677
FDT11,OUT019,475.45337
FDD09,OUT035,3044.1724
FDR40,OUT045,1242.6598
FDX07,OUT017,3095.1963
FDR07,OUT035,1685.2823
FDA51,OUT017,1879.7886
FDT59,OUT019,567.6586
FDF20,OUT017,3242.8525
FDR13,OUT045,1804.856
FDY26,OUT049,3468.7754
FDW04,OUT017,2175.958
FDK52,OUT017,3654.6812
FDN60,OUT049,2603.7305
FDM09,OUT019,445.45267
FDP46,OUT049,1496.5085
FDB50,OUT019,114.895035
NCQ29,OUT049,4223.783
FDP16,OUT027,5902.4697
FDX33,OUT018,2261.8965
FDP07,OUT010,453.67615
FDN22,OUT046,3937.5684
FDF39,OUT049,4307.1377
FDS21,OUT017,1079.3354
NCM42,OUT013,1767.6774
FDK50,OUT019,427.52383
DRF13,OUT027,3956.6372
FDH35,OUT018,2322.3115
FDP60,OUT018,1250.1558
DRJ49,OUT027,3579.415
NCT42,OUT019,383.2741
FDE38,OUT049,2838.355
FDI04,OUT049,3289.27
NCH54,OUT045,2361.304
FDT56,OUT049,975.5634
DRD15,OUT018,3341.4917
FDV58,OUT013,3098.3193
FDP21,OUT049,3157.5417
FDH05,OUT013,3769.3936
FDR10,OUT027,4266.201
NCP06,OUT045,2224.555
FDF33,OUT049,2008.9596
DRK37,OUT013,3057.8352
DRH49,OUT045,1269.7236
FDT58,OUT013,2714.2063
FDD41,OUT018,1347.5461
FDP40,OUT018,1468.5481
FDM51,OUT027,2819.663
FDO45,OUT010,198.58595
FDW33,OUT010,261.4892
FDY24,OUT045,861.60565
FDB10,OUT010,630.20795
FDM40,OUT035,2322.3032
NCI06,OUT017,2948.4958
FDW12,OUT019,390.50186
FDX48,OUT027,4097.842
NCW05,OUT027,2794.4028
FDX27,OUT017,1568.5001
DRM37,OUT045,2998.8164
FDA38,OUT045,3721.0684
FDR36,OUT046,601.2088
FDZ45,OUT046,3091.1572
FDG05,OUT017,2618.0535
FDK28,OUT013,4162.0127
FDV47,OUT045,1285.166
FDN21,OUT045,2410.3047
FDP20,OUT027,3400.147
FDI35,OUT045,2830.709
DRY23,OUT013,649.48395
FDA56,OUT017,2103.3035
FDB09,OUT013,2063.4556
NCO26,OUT027,3208.9248
FDQ49,OUT018,2204.5933
FDI52,OUT027,3198.2583
FDZ44,OUT027,3265.0317
FDZ09,OUT018,2255.3374
FDY03,OUT049,1931.2902
NCG42,OUT017,2121.0403
DRI13,OUT027,5487.8506
FDQ32,OUT013,2130.4707
FDW16,OUT035,1588.5054
FDU27,OUT046,697.99835
FDR28,OUT010,377.6364
FDQ49,OUT010,372.1782
FDS37,OUT046,1838.7292
FDW26,OUT018,3178.442
FDX12,OUT018,3569.7693
NCP06,OUT013,2422.2593
FDW45,OUT010,349.60025
NCN30,OUT049,1598.8179
FDN24,OUT049,798.524
NCL41,OUT027,1124.3855
FDR02,OUT019,292.79495
FDD09,OUT010,413.84314
FDS33,OUT010,206.5446
FDU22,OUT045,1762.5706
FDI53,OUT013,2639.169
DRH01,OUT049,2868.7727
FDX32,OUT013,2397.2476
NCP30,OUT018,431.84607
FDB60,OUT045,3025.7576
FDB14,OUT049,1623.8777
NCP02,OUT035,1036.3613
FDJ10,OUT017,2347.3354
FDG34,OUT046,1742.5989
NCB18,OUT017,1447.6069
FDM16,OUT049,1281.311
FDW25,OUT018,1065.6868
FDB35,OUT010,237.12727
DRN11,OUT013,2279.873
FDF41,OUT019,610.7814
FDH16,OUT045,1268.2024
NCQ50,OUT018,3030.7812
DRH23,OUT018,629.6823
DRJ37,OUT013,2457.1182
DRJ24,OUT027,4912.376
FDY16,OUT035,3044.796
FDQ27,OUT045,1607.1687
FDZ33,OUT045,2224.945
FDF29,OUT045,1996.2145
FDA08,OUT049,2802.7932
FDG31,OUT046,1057.8826
FDE34,OUT019,466.31204
NCR30,OUT027,1957.1763
FDV33,OUT035,4303.626
DRZ24,OUT018,1564.8524
NCL54,OUT035,2858.8538
FDR12,OUT049,2930.492
NCC54,OUT046,3766.102
DRN59,OUT013,657.9377
FDX50,OUT019,290.2616
FDV31,OUT027,4801.9507
NCA29,OUT027,4620.084
FDW60,OUT049,3013.6528
FDX08,OUT017,3044.8123
DRD49,OUT013,3769.7058
FDD33,OUT046,3642.6494
FDW35,OUT013,635.77057
FDJ36,OUT017,1743.0643
FDV51,OUT035,2771.137
FDW36,OUT046,1637.4446
FDH35,OUT046,2607.1191
NCS30,OUT027,3568.0352
FDN49,OUT017,634.294
FDL08,OUT018,3640.8503
FDI09,OUT013,4066.7954
FDP19,OUT018,1729.0037
FDU21,OUT010,24.041939
NCP41,OUT045,1597.4602
FDY10,OUT013,1841.813
FDP12,OUT018,435.89523
NCN26,OUT049,1949.6375
FDK44,OUT013,2842.9287
FDC28,OUT049,1830.5485
FDJ41,OUT027,6217.9863
NCT29,OUT035,2091.0022
NCH42,OUT019,547.2124
FDU60,OUT018,2370.254
FDS02,OUT045,2938.4434
FDC51,OUT046,1924.6555
FDU03,OUT013,2976.6812
FDX39,OUT045,3290.1514
NCY05,OUT010,24.041939
NCL06,OUT027,6134.6733
FDD32,OUT035,1481.3577
NCN41,OUT045,1824.4524
NCX53,OUT049,2366.6177
FDU57,OUT019,400.17325
FDQ23,OUT046,1616.1647
FDQ52,OUT045,3789.671
FDC14,OUT045,601.5578
FDY09,OUT035,2946.3286
FDQ28,OUT045,2384.666
FDV25,OUT046,3513.6763
FDJ07,OUT035,1994.3152
DRB25,OUT049,1776.2745
FDK52,OUT019,556.9628
FDY52,OUT027,1817.5483
FDB28,OUT046,3050.1318
FDT36,OUT035,570.443
FDV25,OUT017,3681.214
NCN07,OUT027,3457.2383
FDC57,OUT017,3237.6616
FDQ03,OUT018,3469.001
FDU23,OUT017,2764.414
NCX41,OUT035,3519.8538
NCD06,OUT035,776.8881
FDW08,OUT045,1582.0315
NCU29,OUT017,2415.8557
NCE06,OUT013,2595.934
FDV52,OUT010,295.8876
FDB02,OUT017,2998.7595
NCR18,OUT045,592.9757
FDK16,OUT049,1569.9348
NCQ29,OUT010,708.6035
FDZ01,OUT019,281.91656
FDW27,OUT035,2643.6133
FDD17,OUT018,3455.6853
FDW39,OUT013,2925.7837
DRH59,OUT045,1088.3977
FDS52,OUT013,1653.9106
FDU40,OUT027,5073.0137
NCF54,OUT013,2790.6802
FDH46,OUT045,1571.3156
NCP14,OUT049,1724.5446
FDH50,OUT049,3103.3914
DRF15,OUT010,362.57324
FDV27,OUT027,2486.7207
NCJ06,OUT049,1994.3529
FDN02,OUT018,2968.6162
FDQ51,OUT049,716.9605
FDQ07,OUT017,3706.001
FDS45,OUT049,1851.0859
NCJ06,OUT045,1775.8247
FDD36,OUT035,2012.5511
FDY25,OUT045,2835.336
FDU52,OUT046,2382.1172
DRK47,OUT017,3686.4514
NCL30,OUT017,2096.3406
FDN22,OUT035,4142.711
NCF30,OUT027,3329.5083
FDK03,OUT035,4219.1245
FDT45,OUT017,956.77686
NCC54,OUT027,5817.2686
FDP08,OUT018,2833.7437
FDU44,OUT046,2622.2007
DRG39,OUT035,906.1085
FDU32,OUT049,2113.2168
FDY27,OUT049,2943.9463
NCP54,OUT013,2015.5424
NCZ41,OUT049,2107.6963
DRL49,OUT013,2319.5977
FDI05,OUT018,883.2967
FDY56,OUT045,3567.2197
DRC13,OUT013,2088.8987
NCV29,OUT017,2959.9788
FDR24,OUT049,1533.3403
FDZ34,OUT018,2777.8523
FDP37,OUT035,2105.3027
FDX08,OUT027,4859.403
FDS57,OUT045,2101.3972
NCG18,OUT049,1724.7771
FDK25,OUT018,2374.6252
FDH53,OUT049,1366.6824
DRI59,OUT018,3213.3206
FDA52,OUT046,2742.3767
FDT20,OUT010,24.041939
FDE36,OUT019,424.46384
FDI24,OUT017,2872.012
FDB28,OUT018,2808.4297
FDV11,OUT017,2950.1187
FDP01,OUT046,2420.0093
FDD34,OUT027,4362.88
FDJ50,OUT027,1558.8062
FDZ44,OUT013,2002.8342
DRO59,OUT035,1308.5798
DRB48,OUT045,588.1758
FDR21,OUT018,2440.7283
NCE42,OUT010,601.88043
FDO23,OUT046,1471.1073
NCE30,OUT018,3009.3018
FDQ22,OUT035,607.27673
FDY01,OUT045,1755.3807
FDS08,OUT017,2972.3892
FDG28,OUT018,3632.9746
FDQ51,OUT018,639.7518
FDB05,OUT017,4040.117
FDO56,OUT049,2063.6406
FDE02,OUT018,1152.1261
FDN45,OUT017,3600.9058
FDS09,OUT013,717.237
NCA54,OUT018,2537.434
FDP09,OUT010,515.43243
FDC53,OUT045,1450.9219
NCM55,OUT017,3031.6174
FDL09,OUT018,2363.7024
FDA11,OUT019,206.1533
FDA50,OUT045,1341.895
FDC23,OUT017,2993.0537
FDE22,OUT049,2654.6436
FDD23,OUT046,3021.0898
NCA29,OUT049,2856.0574
FDK38,OUT046,2326.8809
DRC13,OUT046,1915.2896
NCP43,OUT049,2951.0022
FDX28,OUT049,1656.2527
FDF08,OUT049,1608.0498
FDZ33,OUT046,2295.4448
FDD10,OUT049,2988.3198
FDO58,OUT017,2659.4426
FDI50,OUT017,3855.7903
FDO58,OUT045,2506.1606
FDX08,OUT013,2993.2874
NCK17,OUT010,24.041939
FDF39,OUT035,4329.0083
FDU45,OUT010,282.62683
NCJ18,OUT018,1476.7842
DRC27,OUT019,605.8671
DRC25,OUT035,1479.9666
FDU59,OUT035,2689.2524
FDU28,OUT035,3141.39
NCP30,OUT046,594.28143
FDB39,OUT018,642.49634
FDE41,OUT013,1362.3855
DRH11,OUT010,24.041939
FDA58,OUT045,3626.3296
FDU50,OUT046,1785.9294
FDM34,OUT013,2121.6084
FDM44,OUT027,2826.0781
FDR39,OUT045,2772.3555
FDM25,OUT045,2728.7585
FDQ49,OUT049,2645.4426
DRH25,OUT018,653.3837
FDM09,OUT027,4583.5415
FDL44,OUT019,432.84244
NCR42,OUT018,336.14743
DRL59,OUT046,783.14105
FDX43,OUT013,2782.6328
DRK47,OUT010,593.13214
FDU48,OUT018,1762.4922
FDY12,OUT045,767.48785
NCN43,OUT018,1624.275
NCM55,OUT018,2577.709
FDQ21,OUT027,3238.8774
FDX13,OUT035,4182.115
NCK30,OUT027,6033.16
FDG20,OUT049,2962.371
DRG27,OUT017,669.46136
FDY14,OUT018,3850.2725
FDP59,OUT035,1795.2493
FDU60,OUT017,2816.2861
NCC18,OUT019,445.11893
DRJ39,OUT017,3516.7888
FDS07,OUT049,1942.1489
FDM08,OUT027,5663.121
FDP51,OUT045,1817.3223
FDU16,OUT035,1434.5961
FDH12,OUT013,1739.137
DRE48,OUT010,472.4995
NCL42,OUT027,5888.2563
FDR21,OUT045,2685.4478
NCW29,OUT035,2227.7793
FDO11,OUT013,4121.041
NCM31,OUT049,2348.2915
FDV35,OUT019,424.96384
FDF58,OUT017,1092.1615
NCE43,OUT049,2765.912
FDA02,OUT035,2437.274
DRL37,OUT010,24.041939
FDR24,OUT018,1162.333
FDW59,OUT049,1440.9685
FDS22,OUT049,694.5311
FDW24,OUT017,884.76483
FDU24,OUT035,1666.7169
FDA21,OUT027,4940.354
FDH58,OUT027,3161.6836
FDW36,OUT018,1331.8623
FDI45,OUT027,4651.1816
FDU01,OUT018,2716.6309
FDF35,OUT027,2957.6067
