Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCH54,OUT017,2636.155855724669
NCP14,OUT010,-248.38135681915503
FDM60,OUT010,-1200.7341706052312
FDV24,OUT017,2505.9918104602207
FDH08,OUT018,3380.0026082394234
FDS12,OUT027,3471.878157622509
FDR39,OUT027,4311.286832974738
FDP12,OUT027,2116.5082030702506
DRF60,OUT027,5164.429895770705
FDC09,OUT035,1874.2366360259061
FDF50,OUT018,2887.5337868572797
FDG28,OUT035,4012.8467778026156
NCE19,OUT017,984.5603001212428
NCM53,OUT010,-179.29312926974444
NCN18,OUT049,1834.6038534492254
FDF32,OUT035,3326.2622234490404
FDF11,OUT013,3877.0189627956142
DRI59,OUT049,3662.934451169773
NCG54,OUT035,2799.5221058310053
FDM44,OUT046,1674.790802047605
FDT57,OUT018,3458.613105274046
FDV24,OUT046,2406.3061206431435
FDI50,OUT019,1776.0207121693606
FDS09,OUT035,1027.031672218608
NCC31,OUT027,3883.9475448038893
FDQ07,OUT019,1627.619401490869
FDC22,OUT017,3164.913512787402
FDZ56,OUT046,2732.195527893971
FDZ40,OUT019,-1017.8581794445233
FDS46,OUT027,3383.3763254092137
DRD24,OUT045,2163.639407341971
FDV45,OUT017,3098.5093186491417
FDL26,OUT045,2437.888819849055
FDA56,OUT018,1737.1014241140383
FDN27,OUT046,1903.782820771742
FDM20,OUT049,3997.8205003249127
FDO16,OUT017,1434.3630442220242
FDL03,OUT035,3287.732111280577
FDE58,OUT046,1877.4008468152094
FDI02,OUT027,3307.368846018112
NCC55,OUT019,-1270.2870918131746
FDR03,OUT018,3033.1765935883036
FDB14,OUT017,1658.5001461571112
FDR45,OUT013,3834.605053369828
NCN07,OUT017,2174.6456418412017
FDM51,OUT019,-200.07103898492164
FDT52,OUT027,5334.740102099531
FDL26,OUT046,2484.7437934323466
NCZ42,OUT046,3752.5055076627536
DRI47,OUT019,439.4846303301635
FDW40,OUT013,2294.463085803767
FDN34,OUT046,2729.9192721137247
FDS01,OUT035,3006.622669132365
NCG55,OUT045,1769.6457262000663
FDC11,OUT035,1563.3901483719749
FDX35,OUT018,3344.8815282782057
NCB06,OUT046,2545.168035087601
FDR09,OUT019,2189.3458543428014
FDC53,OUT017,1654.8886851973878
FDY45,OUT013,4057.624324260335
FDA22,OUT010,773.7709672877489
FDE02,OUT035,1696.9017600094207
FDW21,OUT045,1603.4607559279539
FDV34,OUT046,1249.2610609714284
FDS59,OUT049,1897.4923283376324
NCW17,OUT017,2148.9913665317126
NCK54,OUT046,1856.9736141343021
FDG17,OUT019,1982.4186340524861
FDG35,OUT017,2918.3417448295495
FDD08,OUT010,-1230.6941962220878
NCO07,OUT017,3440.231059265072
FDJ10,OUT010,369.25942573167356
FDW36,OUT017,1779.450694926923
FDW21,OUT010,-235.84800758960682
FDY19,OUT017,2030.0528744128073
DRE03,OUT013,795.0779705187294
NCC55,OUT049,713.6322155019294
FDH52,OUT010,-845.2673750412845
FDO09,OUT017,4298.907868463139
FDU43,OUT045,3786.36506343037
FDX09,OUT010,857.197907862525
FDH40,OUT019,-535.7297418207943
FDW58,OUT017,1788.1407877967554
FDC47,OUT017,3678.3542727105787
NCR41,OUT035,1668.3709047808786
DRG49,OUT035,3984.6857450140546
FDC52,OUT027,3886.84925064997
FDY13,OUT046,1252.4664561026723
FDY35,OUT013,825.0953701684463
FDI35,OUT017,3007.7140977291815
NCU18,OUT049,2320.602635108649
FDY33,OUT018,2276.839805836778
FDC15,OUT027,3899.765637313734
FDU01,OUT049,3127.0135990406525
NCU42,OUT046,2672.3825300705194
NCV29,OUT018,2545.982572244596
NCY30,OUT017,2977.055171936164
FDQ46,OUT049,1884.3016600434814
FDG58,OUT027,3927.3253828351685
FDK33,OUT017,3479.077936687165
NCD07,OUT045,1758.0438421313304
NCX29,OUT027,3739.641084051764
NCT42,OUT013,2368.327833276514
DRN59,OUT035,917.7794981582987
FDI44,OUT035,1453.2166981698615
FDA45,OUT049,2902.905026933082
FDP31,OUT045,1067.1649864790677
FDY01,OUT046,1899.705600215009
FDT09,OUT018,1891.939054542673
DRH03,OUT027,2952.927157441316
FDA36,OUT018,2696.8343889103867
NCF31,OUT017,2513.9746104980964
FDG14,OUT049,2573.233742386705
FDG28,OUT027,5343.752576189636
FDU14,OUT049,4012.0243826421465
FDY47,OUT019,243.72224833966905
FDI56,OUT049,1584.6178366046333
DRD01,OUT013,986.5562769055351
FDM22,OUT046,952.6234466888349
FDH33,OUT013,729.5151276666801
DRZ24,OUT013,1906.9389884242187
NCQ38,OUT046,1694.3772121845127
FDO16,OUT027,2798.880449455659
FDU07,OUT027,3857.753732689823
NCB07,OUT013,3077.189560012498
FDU48,OUT045,2047.7595504564908
NCM43,OUT045,2554.4108172667193
FDR31,OUT010,461.9779561679648
DRK49,OUT018,407.77815416036134
NCI30,OUT010,1915.4277740789255
DRD60,OUT017,2961.3488921469047
NCG19,OUT046,3673.6145464539627
FDH12,OUT035,1829.55194311136
FDM32,OUT035,1663.5926274642381
FDM27,OUT035,2650.732947614382
NCU53,OUT027,4079.8620987411678
NCQ18,OUT046,1558.2585786733234
FDS10,OUT013,2872.7887080330015
FDB33,OUT027,3992.832700523497
FDI12,OUT013,1457.6305497809462
NCW42,OUT013,3499.2504434966627
NCC06,OUT018,1756.9127833794767
FDW02,OUT017,2125.431619026226
NCD43,OUT017,1756.64641946638
FDM57,OUT018,1106.0675641219207
FDA58,OUT017,3830.6064467608553
FDK56,OUT046,2960.598105996354
FDP52,OUT045,3603.245730601405
FDW20,OUT018,1748.9310260000552
FDS52,OUT049,1702.4471589535135
NCT29,OUT018,1639.7373817132423
NCL54,OUT013,2797.884386211221
FDC05,OUT045,3086.4812624209394
FDF34,OUT035,3302.5291337474
FDP03,OUT027,3481.293450080945
FDD32,OUT010,-486.9477450362708
FDZ10,OUT045,1971.6410506716318
FDZ40,OUT035,1023.746430014184
FDD51,OUT018,418.7202856157578
NCY30,OUT019,928.9566997742388
FDP58,OUT017,3530.614778425831
FDV49,OUT017,4301.815007729872
FDY24,OUT019,-1007.3419706570082
NCO55,OUT017,1809.7338158172272
FDR13,OUT017,2045.0338142510252
FDS51,OUT017,1130.02966630058
FDP26,OUT045,1571.0274833071533
NCB54,OUT027,3510.3571913569867
FDF32,OUT017,3255.253802685594
FDN31,OUT018,2753.967275396081
DRM48,OUT017,692.5232821986862
FDN20,OUT049,2818.805002975696
DRL01,OUT046,3705.0937012756617
FDV56,OUT049,1900.0778383172724
DRH13,OUT027,3167.725354543587
FDA03,OUT017,2431.012473395435
FDF47,OUT027,4998.748540557448
FDX32,OUT046,2403.6900498247865
FDX57,OUT049,1690.5509280033584
NCA30,OUT045,2910.4425805431415
FDO49,OUT013,900.361019473817
FDL04,OUT019,-242.86593385570575
DRM48,OUT035,751.1379838629775
FDR16,OUT013,3400.610197704654
NCC19,OUT018,2740.701932557692
NCE42,OUT045,3629.151959665271
FDY24,OUT017,1042.0935106798815
FDH19,OUT049,2887.060985075579
FDJ46,OUT013,2782.096807397728
FDN45,OUT010,1612.7550848937285
FDY08,OUT035,2428.5441332200603
FDZ37,OUT035,1619.5341129576448
NCT30,OUT045,692.1137799665046
DRY23,OUT018,447.3604006290556
NCZ30,OUT018,1649.3968225271876
FDC44,OUT018,1558.16656153146
FDB45,OUT035,1864.7830264191682
FDY04,OUT013,2647.911107672566
FDM27,OUT046,2556.1402316383374
FDZ43,OUT017,3982.78881852528
FDT39,OUT019,558.3823387232164
NCC06,OUT019,106.69313131627798
FDL15,OUT027,3896.8880241335396
FDL57,OUT017,4197.632257239762
FDU08,OUT046,1633.5327726651483
FDK40,OUT017,4251.600904997509
FDQ12,OUT010,1712.459158866189
FDS48,OUT017,2516.955531707418
FDP09,OUT045,3288.673078900688
FDW21,OUT049,1736.9836499124142
FDY25,OUT035,3046.2651178033216
DRE13,OUT017,1475.887201477973
FDV43,OUT019,-1150.7797286423654
FDD22,OUT045,1717.2813512940832
FDM46,OUT019,-434.85983145339276
NCO30,OUT010,998.2937530105982
FDM25,OUT046,2804.30892304023
NCN41,OUT049,2058.3276796828814
FDU24,OUT045,1469.4278218491334
FDZ50,OUT046,2920.2298191791706
FDP45,OUT013,4038.1651303509343
NCM54,OUT045,1922.324539292148
FDW10,OUT019,876.7036687720813
FDP20,OUT017,2182.5448772098325
FDK32,OUT046,2483.7976629490154
FDN52,OUT049,1523.3658089790074
FDM58,OUT045,1749.6449495671723
FDZ46,OUT027,3222.3513683692463
NCA18,OUT018,1573.3272825920521
FDD35,OUT046,1980.5216859086297
NCK31,OUT035,963.0980432166762
FDI40,OUT027,3076.5057869005627
FDT50,OUT019,-330.92822515346865
NCT06,OUT046,2595.016504659287
FDT31,OUT035,3160.8195262920663
FDT45,OUT049,974.0350538012522
FDT13,OUT045,2934.339382179443
FDO50,OUT045,1429.23173838041
NCU18,OUT010,300.8916409113222
NCR54,OUT049,3148.975738927036
NCO18,OUT018,2529.0625409999957
FDU09,OUT045,900.4864893499373
FDT13,OUT018,2732.6849118824207
FDE09,OUT046,1844.7077620125021
NCK53,OUT019,-269.0556351946888
FDG45,OUT049,3489.1899335170274
DRH15,OUT035,860.2548936968728
FDO21,OUT019,1692.1080967362464
FDD14,OUT027,4377.696052076668
FDC09,OUT046,1736.1613866312719
FDH45,OUT027,2242.2595372746937
FDV32,OUT046,1099.7248987849455
FDG12,OUT035,2101.824860444396
FDS32,OUT013,2344.5088320742466
NCL55,OUT018,3677.194067685208
DRE01,OUT035,3948.9333241313957
DRE15,OUT049,1326.2688836205748
NCL42,OUT045,3803.120611942326
FDP31,OUT013,1137.5852037614943
FDN33,OUT018,1261.9891111571853
FDZ59,OUT046,2658.1455231889668
FDE45,OUT010,951.6382900665922
FDJ07,OUT013,1938.3686461295908
FDQ45,OUT018,2694.9745913818356
FDM33,OUT027,4903.952401807976
FDO15,OUT010,-625.0944146509039
FDM46,OUT013,1504.5544461674183
FDR03,OUT045,3239.492136806795
FDY49,OUT018,2445.5081296314524
FDQ60,OUT045,1871.181942591849
FDW10,OUT049,2884.817898894831
FDO51,OUT049,890.6304752110387
FDJ40,OUT018,1495.7087930770215
FDS20,OUT018,2649.5948412714743
FDU45,OUT013,1875.773548718869
FDV02,OUT035,2798.5585725253245
FDN09,OUT046,3828.115495201206
NCM55,OUT027,4395.967925009483
FDN23,OUT018,2074.413561823052
FDY31,OUT010,435.1546673634699
FDW03,OUT010,-150.3820346075874
FDD14,OUT046,2921.0526789387613
FDV23,OUT017,2111.106733934539
DRI03,OUT045,2698.566418961891
FDN13,OUT035,1729.5143243475293
FDF45,OUT027,2514.964607019255
FDU46,OUT035,1602.7362196119745
FDB57,OUT049,3689.0798654873656
FDV12,OUT049,1742.9600091104423
FDQ58,OUT013,2440.881727015671
NCA18,OUT017,1930.9045887182574
FDH52,OUT049,1127.970201373218
FDM24,OUT018,2155.544978366066
NCP43,OUT027,4316.236783394301
NCO18,OUT019,880.6974918129778
FDM32,OUT017,1615.9545684234351
NCL07,OUT017,743.3897510936908
FDK03,OUT013,4027.9723439617683
FDP59,OUT017,1794.9988718055336
FDQ24,OUT049,4049.3025586336835
FDQ16,OUT018,1469.692812918813
FDU44,OUT013,2657.865501260759
FDH28,OUT010,-1252.5193897100328
FDV28,OUT019,-1298.159851806806
FDM22,OUT045,866.9228932673747
FDR56,OUT046,3174.7085861268333
FDV39,OUT049,3223.7557271602095
FDU37,OUT019,-537.0446130978567
FDQ11,OUT010,2180.3991079553016
FDX02,OUT045,3432.543201108944
NCS42,OUT018,1189.5503352943115
FDY57,OUT027,3002.173557562301
FDB21,OUT049,3930.2599785185676
FDE28,OUT017,3740.1417543959033
FDQ55,OUT017,2000.6991105477928
FDA48,OUT049,3605.8966158131575
FDZ19,OUT045,2728.482673744537
NCC43,OUT045,3877.9333660794723
NCV18,OUT046,1295.2528772070345
NCA42,OUT018,2229.7323708372246
FDY45,OUT046,4048.115677548362
NCC30,OUT045,2745.2315123208646
FDM57,OUT013,1448.0882503502914
FDL09,OUT010,750.5842080758055
FDB09,OUT027,3478.2935463540116
FDT44,OUT035,2071.7858525695246
NCT06,OUT027,4031.337803338963
FDX26,OUT049,2963.5423493904414
FDK32,OUT013,2541.522587217734
DRA12,OUT046,2267.8187870275483
FDO46,OUT010,1111.4923901060222
FDE52,OUT013,1445.4110904176466
NCH42,OUT045,3542.358934087028
FDV08,OUT035,890.4323045454522
FDB47,OUT018,3052.095967031012
FDC28,OUT010,-158.95109994117706
FDD22,OUT046,1818.5650816094142
FDS07,OUT027,3322.5158970350594
DRI13,OUT045,3352.3387283876496
FDG32,OUT018,3262.0837272585504
FDU14,OUT017,4020.4285004557173
FDD28,OUT019,-946.230354829009
NCP41,OUT017,1864.3850661992178
FDS08,OUT049,2906.6348756033085
FDX47,OUT045,2489.685095459284
FDC53,OUT019,-285.28766461548366
FDQ19,OUT035,4028.4718609732054
FDL14,OUT045,2470.772836304544
FDM33,OUT019,1584.3581106421275
FDA51,OUT045,1739.00065282553
FDZ27,OUT018,512.0372494974547
FDT04,OUT046,674.4178573044476
DRC13,OUT049,2118.353224606607
FDR16,OUT027,4855.441075009037
FDQ03,OUT027,5216.510943292527
FDE38,OUT035,2837.4351691606817
DRH23,OUT027,2379.1058315093615
FDT11,OUT019,1131.7042477878604
FDD09,OUT035,3031.9290020143653
FDR40,OUT045,1293.5975854374728
FDX07,OUT017,3090.671772507896
FDR07,OUT035,1736.5897716766624
FDA51,OUT017,1922.829754174078
FDT59,OUT019,1756.9285523424153
FDF20,OUT017,3229.1601458267414
FDR13,OUT045,1848.6811645923713
FDY26,OUT049,3431.395038466851
FDW04,OUT017,2197.657962786961
FDK52,OUT017,3663.5180120887285
FDN60,OUT049,2591.630144146524
FDM09,OUT019,842.6071593482955
FDP46,OUT049,1511.9460036622281
FDB50,OUT019,-611.8074990954383
NCQ29,OUT049,4163.256436595852
FDP16,OUT027,5303.564359965261
FDX33,OUT018,2314.2561952242154
FDP07,OUT010,1213.8303023547944
FDN22,OUT046,3988.3653808335075
FDF39,OUT049,4233.515759746051
FDS21,OUT017,1145.5151933830668
NCM42,OUT013,1727.9508709450215
FDK50,OUT019,736.4804984751539
DRF13,OUT027,3776.4706400080513
FDH35,OUT018,2351.272543084983
FDP60,OUT018,1332.4802656967286
DRJ49,OUT027,3518.2810492155245
NCT42,OUT019,443.25821092758
FDE38,OUT049,2789.1500417963575
FDI04,OUT049,3258.1407356227623
NCH54,OUT045,2411.843428111522
FDT56,OUT049,1130.984050848458
DRD15,OUT018,3365.8032241943642
FDV58,OUT013,3086.722581768276
FDP21,OUT049,3102.640545289212
FDH05,OUT013,3721.411805298115
FDR10,OUT027,4021.268014249437
NCP06,OUT045,2286.1321318500973
FDF33,OUT049,1992.4523533995198
DRK37,OUT013,3000.3859942995005
DRH49,OUT045,1288.4426738825973
FDT58,OUT013,2682.9265724759775
FDD41,OUT018,1419.8516039943281
FDP40,OUT018,1522.6431048817183
FDM51,OUT027,3133.263863984653
FDO45,OUT010,-473.52946425745995
FDW33,OUT010,-217.7554248381947
FDY24,OUT045,861.3366067400051
FDB10,OUT010,1828.7537637107318
FDM40,OUT035,2364.9844061868334
NCI06,OUT017,2941.704595914167
FDW12,OUT019,438.8187306446762
FDX48,OUT027,3958.3665887213115
NCW05,OUT027,3149.350296902271
FDX27,OUT017,1634.4677158451545
DRM37,OUT045,3048.884439991426
FDA38,OUT045,3718.062935078411
FDR36,OUT046,714.6096051774109
FDZ45,OUT046,3146.6555962720718
FDG05,OUT017,2637.65134738824
FDK28,OUT013,4086.5756311167843
FDV47,OUT045,1330.5531882805271
FDN21,OUT045,2479.4923861981347
FDP20,OUT027,3517.575403910885
FDI35,OUT045,2839.3564769729437
DRY23,OUT013,773.8606851580053
FDA56,OUT017,2108.685197523241
FDB09,OUT013,2035.9342485459315
NCO26,OUT027,3295.0512622592464
FDQ49,OUT018,2262.3830334644367
FDI52,OUT027,3380.3416054016734
FDZ44,OUT027,3367.6131348065255
FDZ09,OUT018,2326.8280653929264
FDY03,OUT049,1949.9609044919684
NCG42,OUT017,2150.8667839569694
DRI13,OUT027,4883.6814042836595
FDQ32,OUT013,2115.444807615553
FDW16,OUT035,1636.3035036114713
FDU27,OUT046,814.7514432344973
FDR28,OUT010,702.3433951139613
FDQ49,OUT010,648.189835823871
FDS37,OUT046,1898.6923093062856
FDW26,OUT018,3208.2083177560644
FDX12,OUT018,3579.3814749328235
NCP06,OUT013,2403.1375542763767
FDW45,OUT010,401.4783016684035
NCN30,OUT049,1597.9351469209453
FDN24,OUT049,970.4672783452884
NCL41,OUT027,2012.7235718871343
FDR02,OUT019,-162.6776008262267
FDD09,OUT010,997.4504231093736
FDS33,OUT010,-481.26515417140945
FDU22,OUT045,1840.5552694885823
FDI53,OUT013,2620.7222048510052
DRH01,OUT049,2860.2560612189745
FDX32,OUT013,2375.9058425939447
NCP30,OUT018,374.41427768693904
FDB60,OUT045,3044.142195032123
FDB14,OUT049,1664.1375464881344
NCP02,OUT035,1072.5950309153613
FDJ10,OUT017,2365.393995828991
FDG34,OUT046,1818.8285053538066
NCB18,OUT017,1496.5837748840668
FDM16,OUT049,1330.5788894668003
FDW25,OUT018,1121.7424380091284
FDB35,OUT010,-381.6027027720778
DRN11,OUT013,2302.8175540412217
FDF41,OUT019,1976.0681532430424
FDH16,OUT045,1342.8475748289115
NCQ50,OUT018,3059.979706410963
DRH23,OUT018,658.3169357348546
DRJ37,OUT013,2430.7177469810554
DRJ24,OUT027,4350.655976073596
FDY16,OUT035,3064.975051656221
FDQ27,OUT045,1670.7721081376608
FDZ33,OUT045,2288.956617363539
FDF29,OUT045,2059.1601429820894
FDA08,OUT049,2762.844574779911
FDG31,OUT046,1080.0167688749834
FDE34,OUT019,1004.197988944134
NCR30,OUT027,2618.45942884759
FDV33,OUT035,4253.700521333843
DRZ24,OUT018,1630.2521471395612
NCL54,OUT035,2861.1284323257155
FDR12,OUT049,2886.752719643543
NCC54,OUT046,3810.151330172991
DRN59,OUT013,806.3069188557004
FDX50,OUT019,-165.52636670799444
FDV31,OUT027,4303.756562452161
NCA29,OUT027,4165.870584957933
FDW60,OUT049,2950.825541229339
FDX08,OUT017,3034.3853296074276
DRD49,OUT013,3727.069308755682
FDD33,OUT046,3680.7313112498964
FDW35,OUT013,758.2274698199174
FDJ36,OUT017,1789.3760490121604
FDV51,OUT035,2792.5531836918426
FDW36,OUT046,1718.5910438709286
FDH35,OUT046,2649.5471311921874
NCS30,OUT027,3503.992608048175
FDN49,OUT017,784.1469729115386
FDL08,OUT018,3642.0709885252863
FDI09,OUT013,4026.732150015221
FDP19,OUT018,1808.5461194224729
FDU21,OUT010,-1313.8787137610877
NCP41,OUT045,1666.4697700419229
FDY10,OUT013,1836.2124634171603
FDP12,OUT018,391.2464349896181
NCN26,OUT049,1930.8333835250162
FDK44,OUT013,2821.9552873269618
FDC28,OUT049,1829.5644339240764
FDJ41,OUT027,5584.365410145028
NCT29,OUT035,2113.4074043658084
NCH42,OUT019,1684.5878970078375
FDU60,OUT018,2422.8574939260675
FDS02,OUT045,2984.990300176842
FDC51,OUT046,1988.568220520355
FDU03,OUT013,2963.3574664159537
FDX39,OUT045,3326.673290812107
NCY05,OUT010,-1292.4862334032416
NCL06,OUT027,5513.236362806141
FDD32,OUT035,1518.662868288782
NCN41,OUT045,1895.2589908528062
NCX53,OUT049,2354.6046407179015
FDU57,OUT019,514.8721650912653
FDQ23,OUT046,1689.99893956508
FDQ52,OUT045,3832.4645527596363
FDC14,OUT045,684.9958323445011
FDY09,OUT035,2949.782411413463
FDQ28,OUT045,2442.9892597686476
FDV25,OUT046,3527.311265851642
FDJ07,OUT035,2015.6138402217484
DRB25,OUT049,1781.737936925803
FDK52,OUT019,1636.5834605372058
FDY52,OUT027,2475.690210072669
FDB28,OUT046,3096.9103998874953
FDT36,OUT035,753.1096919727426
FDV25,OUT017,3642.6014185505965
NCN07,OUT027,3526.758291083208
FDC57,OUT017,3237.368625984923
FDQ03,OUT018,3502.08289173664
FDU23,OUT017,2769.5671181797934
NCX41,OUT035,3506.4818957835523
NCD06,OUT035,886.7477774519791
FDW08,OUT045,1667.2757655356036
NCU29,OUT017,2415.0076954395568
NCE06,OUT013,2553.580333325947
FDV52,OUT010,-22.896232413817643
FDB02,OUT017,2977.673757499321
NCR18,OUT045,633.0595194071936
FDK16,OUT049,1590.3755446251128
NCQ29,OUT010,2145.7279429237474
FDZ01,OUT019,-150.65680268344732
FDW27,OUT035,2666.6076406240063
FDD17,OUT018,3466.120700916731
FDW39,OUT013,2879.5773947850093
DRH59,OUT045,1126.1525918774048
FDS52,OUT013,1657.9259347977884
FDU40,OUT027,4524.407296858199
NCF54,OUT013,2757.887298699161
FDH46,OUT045,1628.4338201762712
NCP14,OUT049,1723.2020422503426
FDH50,OUT049,3081.646388664407
DRF15,OUT010,505.8107903691007
FDV27,OUT027,2909.821468660358
NCJ06,OUT049,1993.5132735876325
FDN02,OUT018,3002.1242428808655
FDQ51,OUT049,915.991823317845
FDQ07,OUT017,3689.8093943526655
FDS45,OUT049,1828.1882557673796
NCJ06,OUT045,1847.549295050915
FDD36,OUT035,2029.9445845766454
FDY25,OUT045,2861.3483172832084
FDU52,OUT046,2449.41481776032
DRK47,OUT017,3694.6931926851657
NCL30,OUT017,2126.2512930027965
