Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM60,OUT010,92.67548155339804
FDV24,OUT017,2491.4174351851857
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3242.0620715328487
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.890880000003
FDC09,OUT035,1784.4287381818185
FDF50,OUT018,2893.83982589928
FDG28,OUT035,4127.6567298429345
NCE19,OUT017,935.0323883040934
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1526.9964476190485
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,4127.6567298429345
DRI59,OUT049,3753.0000993630574
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1674.178310909091
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2491.4174351851857
FDI50,OUT019,584.757764772727
FDS09,OUT035,713.8586545454546
NCC31,OUT027,4117.3177126315795
FDQ07,OUT019,584.757764772727
FDC22,OUT017,3391.591252727272
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.91858165137623
FDS46,OUT027,3242.0620715328487
DRD24,OUT045,1827.8328454545453
FDV45,OUT017,2939.348476190477
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.149381714286
FDM20,OUT049,4127.6567298429345
FDO16,OUT017,1481.8506141732285
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.149381714286
FDI02,OUT027,3242.0620715328487
NCC55,OUT019,92.67548155339804
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1424.594690277778
FDR45,OUT013,4127.6567298429345
NCN07,OUT017,2236.8272283333326
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.890880000003
FDL26,OUT046,2660.9504030303015
NCZ42,OUT046,4127.6567298429345
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2309.2007980000008
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.6316958762905
NCG55,OUT045,1827.8328454545453
FDC11,OUT035,1424.594690277778
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.757764772727
FDC53,OUT017,1559.342975268818
FDY45,OUT013,4105.919507547171
FDA22,OUT010,425.93559145299156
FDE02,OUT035,1559.342975268818
FDW21,OUT045,1879.0540499999997
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1784.4287381818185
NCW17,OUT017,2236.8272283333326
NCK54,OUT046,1922.149381714286
FDG17,OUT019,584.757764772727
FDG35,OUT017,3104.1898299065433
FDD08,OUT010,92.67548155339804
NCO07,OUT017,3753.0000993630574
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1526.9964476190485
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.149381714286
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.91858165137623
FDO09,OUT017,3978.390681415928
FDU43,OUT045,4127.6567298429345
FDX09,OUT010,425.93559145299156
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1674.178310909091
FDC47,OUT017,3733.51692173913
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3733.51692173913
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3384.1080642424226
NCU18,OUT049,2309.2007980000008
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2658.6059800000025
NCV29,OUT018,2851.6316958762905
NCY30,OUT017,3384.1080642424226
FDQ46,OUT049,1879.0540499999997
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3753.0000993630574
NCD07,OUT045,1827.8328454545453
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2658.6059800000025
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1243.068929770992
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.149381714286
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848474
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2288.5508357894746
FDG14,OUT049,2288.5508357894746
FDG28,OUT027,6280.890880000003
FDU14,OUT049,4596.8463862745075
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1259.5490513157886
DRD01,OUT013,796.6402682539684
FDM22,OUT046,935.0323883040934
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.149381714286
NCQ38,OUT046,1674.178310909091
FDO16,OUT027,2517.8820884848474
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2893.83982589928
FDU48,OUT045,1827.8328454545453
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.757764772727
DRD60,OUT017,3384.1080642424226
NCG19,OUT046,3441.1849720279706
FDH12,OUT035,1526.9964476190485
FDM32,OUT035,1424.594690277778
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1424.594690277778
NCW42,OUT013,3753.0000993630574
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1992.6578734693874
NCD43,OUT017,1674.178310909091
FDM57,OUT018,1259.5490513157886
FDA58,OUT017,3733.51692173913
FDK56,OUT046,3384.1080642424226
FDP52,OUT045,3733.51692173913
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1674.178310909091
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2851.6316958762905
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328487
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545453
FDZ40,OUT035,935.0323883040934
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.93559145299156
FDP58,OUT017,3733.51692173913
FDV49,OUT017,4105.919507547171
FDY24,OUT019,165.91858165137623
NCO55,OUT017,1526.9964476190485
FDR13,OUT017,1922.149381714286
FDS51,OUT017,935.0323883040934
FDP26,OUT045,1879.0540499999997
NCB54,OUT027,3242.0620715328487
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.83982589928
DRM48,OUT017,583.8145788617884
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3441.1849720279706
FDV56,OUT049,1784.4287381818185
DRH13,OUT027,2517.8820884848474
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444444
FDX32,OUT046,2660.9504030303015
FDX57,OUT049,1559.342975268818
NCA30,OUT045,2939.348476190477
FDO49,OUT013,713.8586545454546
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3441.1849720279706
NCC19,OUT018,2893.83982589928
NCE42,OUT045,4127.6567298429345
FDY24,OUT017,935.0323883040934
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.6316958762905
FDN45,OUT010,584.757764772727
FDY08,OUT035,2143.348908333334
FDZ37,OUT035,1481.8506141732285
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1674.178310909091
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4127.6567298429345
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4596.8463862745075
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4105.919507547171
FDQ12,OUT010,584.757764772727
FDS48,OUT017,2660.9504030303015
FDP09,OUT045,3753.0000993630574
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3384.1080642424226
DRE13,OUT017,1481.8506141732285
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1526.9964476190485
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.69954262295056
FDM25,OUT046,2851.6316958762905
NCN41,OUT049,1992.6578734693874
FDU24,OUT045,1481.8506141732285
FDZ50,OUT046,3384.1080642424226
FDP45,OUT013,4105.919507547171
NCM54,OUT045,1827.8328454545453
FDW10,OUT019,425.93559145299156
FDP20,OUT017,1992.6578734693874
FDK32,OUT046,2660.9504030303015
FDN52,OUT049,1259.5490513157886
FDM58,OUT045,1784.4287381818185
FDZ46,OUT027,3242.0620715328487
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2236.8272283333326
NCK31,OUT035,713.8586545454546
FDI40,OUT027,2517.8820884848474
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539684
FDT13,OUT045,2939.348476190477
FDO50,OUT045,1424.594690277778
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2851.6316958762905
FDU09,OUT045,935.0323883040934
FDT13,OUT018,2893.83982589928
FDE09,OUT046,1674.178310909091
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3441.1849720279706
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.757764772727
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1784.4287381818185
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2236.8272283333326
FDS32,OUT013,2309.2007980000008
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3733.51692173913
DRE15,OUT049,1259.5490513157886
NCL42,OUT045,4127.6567298429345
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1259.5490513157886
FDZ59,OUT046,2491.4174351851857
FDE45,OUT010,425.93559145299156
FDJ07,OUT013,1922.149381714286
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.91858165137623
FDM46,OUT013,1481.8506141732285
FDR03,OUT045,3753.0000993630574
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545453
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407418
FDS20,OUT018,3384.1080642424226
FDU45,OUT013,1922.149381714286
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4127.6567298429345
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.2185209302326
FDD14,OUT046,3384.1080642424226
FDV23,OUT017,2143.348908333334
DRI03,OUT045,2851.6316958762905
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1424.594690277778
FDB57,OUT049,3753.0000993630574
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2658.6059800000025
NCA18,OUT017,1922.149381714286
FDH52,OUT049,796.6402682539684
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.93559145299156
FDM32,OUT017,1424.594690277778
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4596.8463862745075
FDP59,OUT017,1784.4287381818185
FDQ24,OUT049,4596.8463862745075
FDQ16,OUT018,1372.6884907407418
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,935.0323883040934
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137623
FDQ11,OUT010,584.757764772727
FDX02,OUT045,3753.0000993630574
NCS42,OUT018,1259.5490513157886
FDY57,OUT027,2517.8820884848474
FDB21,OUT049,3441.1849720279706
FDE28,OUT017,3733.51692173913
FDQ55,OUT017,1922.149381714286
FDA48,OUT049,3441.1849720279706
FDZ19,OUT045,2851.6316958762905
NCC43,OUT045,3978.390681415928
NCV18,OUT046,1481.8506141732285
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4105.919507547171
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1243.068929770992
FDL09,OUT010,425.93559145299156
FDB09,OUT027,3242.0620715328487
FDT44,OUT035,2143.348908333334
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3384.1080642424226
FDK32,OUT013,2660.9504030303015
DRA12,OUT046,2309.2007980000008
FDO46,OUT010,482.69954262295056
FDE52,OUT013,1424.594690277778
NCH42,OUT045,4127.6567298429345
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.149381714286
FDS07,OUT027,3242.0620715328487
DRI13,OUT045,3753.0000993630574
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4596.8463862745075
FDD28,OUT019,165.91858165137623
NCP41,OUT017,1674.178310909091
FDS08,OUT049,2851.6316958762905
FDX47,OUT045,2288.5508357894746
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,4127.6567298429345
FDL14,OUT045,2288.5508357894746
FDM33,OUT019,584.757764772727
FDA51,OUT045,1827.8328454545453
FDZ27,OUT018,713.8586545454546
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2236.8272283333326
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890880000003
FDE38,OUT035,2288.5508357894746
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.69954262295056
FDD09,OUT035,2851.6316958762905
FDR40,OUT045,1481.8506141732285
FDX07,OUT017,3384.1080642424226
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1922.149381714286
FDT59,OUT019,584.757764772727
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545453
FDY26,OUT049,3753.0000993630574
FDW04,OUT017,1992.6578734693874
FDK52,OUT017,3733.51692173913
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.93559145299156
FDP46,OUT049,1259.5490513157886
FDB50,OUT019,165.91858165137623
NCQ29,OUT049,3978.390681415928
FDP16,OUT027,6280.890880000003
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.69954262295056
FDN22,OUT046,3978.390681415928
FDF39,OUT049,4105.919507547171
FDS21,OUT017,935.0323883040934
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.93559145299156
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407418
DRJ49,OUT027,3242.0620715328487
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2288.5508357894746
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2894.220710714286
FDT56,OUT049,796.6402682539684
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2893.83982589928
FDP21,OUT049,3391.591252727272
FDH05,OUT013,3441.1849720279706
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2893.83982589928
DRH49,OUT045,1243.068929770992
FDT58,OUT013,2288.5508357894746
FDD41,OUT018,1372.6884907407418
FDP40,OUT018,1372.6884907407418
FDM51,OUT027,2517.8820884848474
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,935.0323883040934
FDB10,OUT010,584.757764772727
FDM40,OUT035,2309.2007980000008
NCI06,OUT017,3384.1080642424226
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,2517.8820884848474
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,4127.6567298429345
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2288.5508357894746
FDK28,OUT013,4596.8463862745075
FDV47,OUT045,1424.594690277778
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328487
FDI35,OUT045,3384.1080642424226
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2236.8272283333326
FDB09,OUT013,1992.6578734693874
NCO26,OUT027,3242.0620715328487
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328487
FDZ44,OUT027,3242.0620715328487
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.149381714286
NCG42,OUT017,1992.6578734693874
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1992.6578734693874
FDW16,OUT035,1424.594690277778
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.93559145299156
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.149381714286
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.342975268818
FDN24,OUT049,796.6402682539684
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299156
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545453
FDI53,OUT013,2491.4174351851857
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2309.2007980000008
NCP30,OUT018,507.04640366972495
FDB60,OUT045,3391.591252727272
FDB14,OUT049,1259.5490513157886
NCP02,OUT035,935.0323883040934
FDJ10,OUT017,2309.2007980000008
FDG34,OUT046,1784.4287381818185
NCB18,OUT017,1424.594690277778
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1259.5490513157886
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2309.2007980000008
FDF41,OUT019,584.757764772727
FDH16,OUT045,1424.594690277778
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,796.6402682539684
DRJ37,OUT013,2288.5508357894746
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.1080642424226
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2491.4174351851857
FDF29,OUT045,1827.8328454545453
FDA08,OUT049,2288.5508357894746
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.69954262295056
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4105.919507547171
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.6316958762905
FDR12,OUT049,3104.1898299065433
NCC54,OUT046,3441.1849720279706
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,2851.6316958762905
FDX08,OUT017,3384.1080642424226
DRD49,OUT013,3441.1849720279706
FDD33,OUT046,3441.1849720279706
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1784.4287381818185
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1526.9964476190485
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3441.1849720279706
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1674.178310909091
FDY10,OUT013,1922.149381714286
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.149381714286
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890880000003
NCT29,OUT035,1992.6578734693874
NCH42,OUT019,584.757764772727
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.591252727272
FDC51,OUT046,2236.8272283333326
FDU03,OUT013,3384.1080642424226
FDX39,OUT045,3753.0000993630574
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890880000003
FDD32,OUT035,1243.068929770992
NCN41,OUT045,1827.8328454545453
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,3978.390681415928
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.0000993630574
FDJ07,OUT035,1922.149381714286
DRB25,OUT049,1526.9964476190485
FDK52,OUT019,584.757764772727
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.591252727272
FDT36,OUT035,583.8145788617884
FDV25,OUT017,3753.0000993630574
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2939.348476190477
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.0000993630574
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1526.9964476190485
NCU29,OUT017,2658.6059800000025
NCE06,OUT013,2491.4174351851857
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.6316958762905
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.757764772727
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2491.4174351851857
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2851.6316958762905
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1674.178310909091
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,3384.1080642424226
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.8820884848474
NCJ06,OUT049,2236.8272283333326
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3733.51692173913
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.8328454545453
FDD36,OUT035,1922.149381714286
FDY25,OUT045,3384.1080642424226
FDU52,OUT046,2288.5508357894746
DRK47,OUT017,3733.51692173913
NCL30,OUT017,1992.6578734693874
FDN22,OUT035,3978.390681415928
NCF30,OUT027,3242.0620715328487
FDK03,OUT035,4596.8463862745075
FDT45,OUT017,935.0323883040934
